company,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Mahindra,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,6.0,20.37
Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2015,43000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,250999.0
Tata,2011,110000.0,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,5.0,250000.0
Fiat,2009,100000.0,Petrol,Individual,Manual,Second Owner,15.7,1172.0,67.0,5.0,100000.0
Maruti,2016,64000.0,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,450000.0
Renault,2017,96000.0,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,575000.0
Renault,2013,96000.0,Diesel,Individual,Manual,First Owner,20.46,1461.0,83.8,5.0,400000.0
Maruti,2019,7600.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,480000.0
Maruti,2019,7000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,490000.0
Tata,2007,120000.0,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,150000.0
Tata,2017,50000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,600000.0
Hyundai,2015,50000.0,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,500000.0
Tata,2015,80000.0,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,425000.0
Hyundai,2003,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2015,34000.0,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,360000.0
Volkswagen,2012,80000.0,Petrol,Individual,Manual,Second Owner,16.47,1198.0,73.9,5.0,290000.0
Maruti,2011,72000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,400000.0
Maruti,2003,20000.0,Diesel,Individual,Manual,First Owner,15.9,1527.0,57.0,5.0,70000.0
Tata,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2019,30000.0,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,975000.0
Honda,2019,5000.0,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0,1227000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Ford,2011,120000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,215000.0
Toyota,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2007,70000.0,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,190000.0
Toyota,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Honda,2018,24265.0,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,675000.0
Maruti,2014,81000.0,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5.0,438999.0
Renault,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2013,35000.0,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,409999.0
Renault,2019,15000.0,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,350000.0
Chevrolet,2012,49000.0,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0,135000.0
Toyota,2016,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Maruti,2014,70000.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,520000.0
Maruti,2010,180000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,315000.0
Maruti,2010,50000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,235000.0
Hyundai,2005,50000.0,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,80500.0
Maruti,2013,88200.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,375000.0
Maruti,2006,93000.0,Petrol,Individual,Manual,Second Owner,16.1,1197.0,85.0,5.0,189000.0
Honda,2017,120000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,550000.0
Ford,2011,110000.0,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5.0,260000.0
Maruti,2016,50000.0,Diesel,Individual,Automatic,Second Owner,26.59,1248.0,74.0,5.0,650000.0
Maruti,2013,80000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,480000.0
Hyundai,2016,40000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,700000.0
Maruti,2015,110000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,650000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Volkswagen,2016,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Volkswagen,2016,60000.0,Diesel,Individual,Automatic,First Owner,22.15,1498.0,108.6,5.0,1000000.0
Mercedes-Benz,2011,60000.0,Diesel,Individual,Automatic,Third Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2018,12800.0,Petrol,Individual,Automatic,First Owner,17.8,1496.0,105.5,5.0,1080000.0
Hyundai,2012,40000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,170000.0
Maruti,2017,49000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,610000.0
Maruti,2014,25000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,350000.0
Maruti,2016,65000.0,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,260000.0
Fiat,2015,20000.0,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.7,5.0,700000.0
Volkswagen,2018,17000.0,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,5.0,678000.0
Maruti,2015,15000.0,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,800000.0
Toyota,2014,120000.0,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.04,5.0,400000.0
Hyundai,2010,49000.0,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,300000.0
Hyundai,2016,29000.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,520000.0
Nissan,2017,55000.0,Diesel,Individual,Automatic,First Owner,19.61,1461.0,108.5,5.0,850000.0
Maruti,2015,40000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,300000.0
Honda,2010,120000.0,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,350000.0
Maruti,1999,100000.0,LPG,Individual,Manual,Fourth & Above Owner,19.3,1248.0,82.0,5.0,70000.0
Maruti,2019,10000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,892000.0
Fiat,2012,70000.0,Diesel,Individual,Manual,Second Owner,20.3,1248.0,92.0,5.0,285000.0
Hyundai,2012,60000.0,LPG,Individual,Manual,First Owner,19.2,1086.0,68.05,5.0,300000.0
Maruti,2016,90000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,620000.0
Maruti,2017,90000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,750000.0
Maruti,2016,35000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,270000.0
Maruti,2014,90000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,560000.0
Hyundai,2012,40000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,300000.0
Hyundai,2012,40000.0,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,300000.0
Hyundai,2018,20000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,570000.0
Tata,2011,80000.0,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,220000.0
Maruti,2012,99000.0,Petrol,Individual,Manual,Second Owner,15.5,1586.0,103.3,5.0,260000.0
Maruti,2019,7500.0,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,600000.0
Tata,2015,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,4.0,20.37
Hyundai,2016,40800.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,300000.0
Tata,2015,70000.0,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,300000.0
Mahindra,2016,100000.0,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5.0,400000.0
Maruti,2016,8588.0,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,550000.0
Honda,2019,40000.0,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,1200000.0
Ford,2015,60000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,500000.0
Maruti,2005,80000.0,Petrol,Individual,Manual,Third Owner,15.9,1298.0,85.0,5.0,93000.0
Honda,2014,110000.0,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,500000.0
Toyota,2018,150000.0,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0,670000.0
Toyota,2012,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2017,30000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,370000.0
Maruti,2012,70000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,100000.0
Hyundai,2016,50000.0,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,425000.0
Toyota,2006,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,8.0,20.37
Toyota,2012,158500.0,Diesel,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,400000.0
Tata,2009,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2016,35000.0,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,850000.0
Mahindra,2018,22000.0,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,5.0,750000.0
Tata,2010,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,14.0,20.37
Honda,2017,70000.0,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,700000.0
Hyundai,2016,56000.0,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,480000.0
Tata,2016,50000.0,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,475000.0
Skoda,2015,120000.0,Diesel,Individual,Manual,First Owner,21.14,1498.0,103.52,5.0,610000.0
Toyota,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,8.0,20.37
Honda,2017,70000.0,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,800000.0
Tata,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2014,90000.0,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,160000.0
Maruti,2018,70000.0,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,1000000.0
Maruti,2015,120000.0,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,700000.0
Honda,2017,70000.0,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,590000.0
Maruti,2002,80000.0,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,140000.0
Mahindra,2017,100000.0,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,725000.0
Toyota,2017,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2015,50000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,550000.0
Maruti,2012,90000.0,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,240000.0
Chevrolet,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Honda,2017,50000.0,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,670000.0
Maruti,2015,110000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,550000.0
Maruti,2015,30000.0,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,400000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,70000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,599000.0
Hyundai,2016,100000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,725000.0
Honda,2015,120000.0,Petrol,Individual,Manual,Second Owner,17.4,1497.0,117.3,5.0,525000.0
Maruti,2011,85000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,204999.0
Skoda,2012,110000.0,Diesel,Individual,Manual,First Owner,21.0,1199.0,75.0,5.0,190000.0
Hyundai,2015,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,24.0,1120.0,70.0,5.0,310000.0
Hyundai,2016,90000.0,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,380000.0
Maruti,2012,110000.0,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,204000.0
Hyundai,2018,25000.0,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,350000.0
Volkswagen,2013,100000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,350000.0
Ford,2012,120000.0,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,175000.0
Volkswagen,2011,90000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,340000.0
Honda,2017,35000.0,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,950000.0
Honda,2017,35000.0,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,894999.0
Tata,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2005,90000.0,Petrol,Individual,Manual,Second Owner,12.8,1396.0,85.0,5.0,100000.0
Maruti,2016,76000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,550000.0
Tata,2004,60000.0,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,100000.0
Mahindra,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2013,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2008,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2003,62000.0,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,42000.0
Maruti,2009,160000.0,Petrol,Individual,Manual,Third Owner,17.5,1197.0,85.8,5.0,190000.0
Maruti,2019,35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,694000.0
Mahindra,2016,60000.0,Diesel,Individual,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Honda,2017,50000.0,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,650000.0
Maruti,2011,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,310000.0
Maruti,2013,97000.0,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,360000.0
Maruti,2011,90000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,240000.0
Mahindra,2012,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2010,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2007,60000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,100000.0
Maruti,2009,110000.0,Petrol,Individual,Manual,Third Owner,15.0,1586.0,104.68,5.0,200000.0
Toyota,2006,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,8.0,20.37
Mahindra,2010,60000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2014,70000.0,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,450000.0
Maruti,2017,51146.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,800000.0
Maruti,2011,40000.0,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5.0,215000.0
Maruti,2017,50000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,760000.0
Volkswagen,2015,80000.0,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,416000.0
Maruti,2011,120000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,195000.0
Maruti,2017,23000.0,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,325000.0
Maruti,2010,70000.0,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,145000.0
Maruti,2018,23000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,675000.0
Maruti,2016,30000.0,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,340000.0
Tata,2011,50000.0,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5.0,340000.0
Maruti,2014,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,50000.0,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,300000.0
Maruti,2007,60000.0,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,75000.0
Tata,2011,80000.0,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,350000.0
Maruti,2019,15000.0,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,6.0,1000000.0
Tata,2010,150000.0,Diesel,Individual,Manual,Third Owner,21.12,1248.0,88.8,5.0,170000.0
Maruti,2018,40000.0,Petrol,Individual,Manual,First Owner,19.0,1197.0,85.8,5.0,600000.0
Honda,2010,25000.0,Petrol,Individual,Automatic,First Owner,16.8,1497.0,118.0,5.0,800000.0
Force,2018,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2014,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2011,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2012,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2018,50000.0,Diesel,Individual,Automatic,Second Owner,24.3,1248.0,88.5,5.0,900000.0
Maruti,2010,120000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,310000.0
Maruti,2013,60000.0,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.8,7.0,600000.0
Maruti,2008,149000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,270000.0
Hyundai,2019,5000.0,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,509999.0
Tata,2013,70000.0,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5.0,225000.0
Hyundai,2015,55000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,280000.0
Tata,2016,100000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,490000.0
Mahindra,2013,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,9.0,20.37
Tata,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Honda,2005,60000.0,Petrol,Individual,Manual,Third Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2015,70000.0,Petrol,Individual,Manual,Third Owner,17.19,1197.0,81.86,5.0,590000.0
Ford,2010,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Ford,2015,40000.0,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,600000.0
Mahindra,2016,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
BMW,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
BMW,2019,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Volkswagen,2019,36800.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5.0,695000.0
Maruti,2018,52200.0,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0,690000.0
Hyundai,2016,78000.0,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,409999.0
Tata,2020,60000.0,Diesel,Dealer,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Audi,2016,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Hyundai,2017,29000.0,Diesel,Dealer,Manual,Second Owner,24.0,1186.0,73.97,5.0,525000.0
Jeep,2019,60000.0,Diesel,Dealer,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2013,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2017,60000.0,Diesel,Dealer,Automatic,Second Owner,20.37,1248.0,79.4,7.0,20.37
Mahindra,2016,60000.0,Diesel,Dealer,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Audi,2018,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2017,40000.0,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7.0,725000.0
Maruti,2018,36000.0,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,975000.0
Maruti,2016,60000.0,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,355000.0
Honda,2008,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,48000.0,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,5.0,265000.0
Volkswagen,2018,40000.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5.0,650000.0
Maruti,2017,60000.0,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,720000.0
Hyundai,2016,60000.0,Petrol,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,42000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,290000.0
Mercedes-Benz,2010,60000.0,Petrol,Individual,Automatic,Second Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2016,90000.0,Diesel,Individual,Automatic,Second Owner,18.49,1493.0,100.0,7.0,600000.0
Maruti,2011,90000.0,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,300000.0
Renault,2012,110000.0,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.12,5.0,225000.0
Maruti,2009,70000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,240000.0
Hyundai,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2014,70000.0,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,470000.0
Hyundai,2016,80000.0,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,800000.0
Renault,2012,90000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,450000.0
Tata,2007,90000.0,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5.0,90000.0
Toyota,2010,120000.0,Diesel,Individual,Manual,Second Owner,21.43,1364.0,87.2,5.0,450000.0
Toyota,2012,107500.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,400000.0
Toyota,2017,60000.0,Diesel,Dealer,Automatic,First Owner,20.37,1248.0,79.4,7.0,20.37
Hyundai,2016,60000.0,Diesel,Dealer,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Toyota,2016,60000.0,Diesel,Dealer,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Toyota,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Tata,2004,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Mahindra,2007,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2009,100000.0,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,360000.0
Hyundai,2010,70000.0,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,320000.0
Ambassador,1994,60000.0,Diesel,Individual,Manual,Second Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2016,50000.0,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7.0,780000.0
Maruti,2013,139000.0,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,620000.0
Skoda,2006,60000.0,Petrol,Individual,Manual,Third Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2014,35000.0,Petrol,Individual,Manual,Second Owner,16.7,1172.0,64.1,5.0,210000.0
Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Renault,2019,7720.0,Petrol,Individual,Manual,First Owner,20.0,999.0,71.0,7.0,786000.0
Mahindra,2014,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Maruti,2002,60000.0,Diesel,Individual,Manual,Second Owner,20.8,1527.0,58.0,5.0,120000.0
Mahindra,2016,100000.0,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.1,5.0,750000.0
Hyundai,2016,57882.0,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,550000.0
Tata,2018,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,5.0,20.37
Tata,2018,60000.0,Diesel,Individual,Manual,Third Owner,20.37,1248.0,79.4,5.0,20.37
Maruti,2015,35000.0,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,700000.0
Mahindra,2015,60000.0,Diesel,Individual,Manual,First Owner,20.37,1248.0,79.4,7.0,20.37
Datsun,2018,10000.0,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5.0,400000.0
Maruti,2015,30000.0,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,290000.0
Tata,2012,90000.0,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,150000.0
Maruti,2015,35000.0,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,300000.0
Maruti,2009,25000.0,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,220000.0
Maruti,2008,35008.0,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,221000.0
Datsun,2017,31100.0,Petrol,Dealer,Manual,First Owner,22.7,799.0,53.64,5.0,270000.0
Hyundai,2014,42312.0,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5.0,455000.0
